TimeStep,PursuerPolicyNominal,PursuerCommandNominal,PursuerRealizedNominal,PursuerPolicyUncompensated,PursuerCommandUncompensated,PursuerRealizedUncompensated,PursuerPolicyEstimated,PursuerCommandEstimated,PursuerRealizedEstimated,PursuerPolicyExact,PursuerCommandExact,PursuerRealizedExact,EvaderPolicyNominal,EvaderCommandNominal,EvaderRealizedNominal,EvaderPolicyUncompensated,EvaderCommandUncompensated,EvaderRealizedUncompensated,EvaderPolicyEstimated,EvaderCommandEstimated,EvaderRealizedEstimated,EvaderPolicyExact,EvaderCommandExact,EvaderRealizedExact
389,0.00105761636470198,0.00105761636470198,0.00105761636470198,-0.00404160619737441,-0.00404160619737441,0.0359583938026256,0.00107085110113824,-0.0389305159278705,0.00106948407212954,0.00105761636470198,-0.038942383635298,0.00105761636470197,0.00171634654890712,0.00171634654890712,0.00171634654890712,-0.00250263668133915,-0.00250263668133915,-0.0125026366813391,0.00173795201197196,0.0120253895646468,0.00202538956464676,0.00171634654890712,0.0117163465489071,0.00171634654890711
390,0.00103854831081668,0.00103854831081668,0.00103854831081668,-0.00406071400849723,-0.00406071400849723,0.0359392859915028,0.00105178324836123,-0.0389495837806475,0.00105041621935253,0.00103854831081668,-0.0389614516891833,0.00103854831081669,0.00168540206887383,0.00168540206887383,0.00168540206887383,-0.00253364568117347,-0.00253364568117347,-0.0125336456811735,0.00170700785830607,0.0119944454109809,0.00199444541098088,0.00168540206887383,0.0116854020688738,0.00168540206887383
391,0.00101982404007536,0.00101982404007536,0.00101982404007536,-0.004079477319682,-0.004079477319682,0.035920522680318,0.00103305917510236,-0.0389683078539063,0.00103169214609366,0.00101982404007536,-0.0389801759599246,0.00101982404007536,0.00165501549531061,0.00165501549531061,0.00165501549531061,-0.00256409561129263,-0.00256409561129263,-0.0125640956112926,0.0016766216052261,0.0119640591579009,0.0019640591579009,0.00165501549531061,0.0116550154953106,0.00165501549531061
392,0.00100143735431794,0.00100143735431794,0.00100143735431794,-0.00409790234201206,-0.00409790234201206,0.0359020976579879,0.00101467268326693,-0.0389866943457418,0.00101330565425823,0.00100143735431794,-0.0389985626456821,0.00100143735431794,0.00162517676956957,0.00162517676956957,0.00162517676956957,-0.00259399655131699,-0.00259399655131699,-0.012593996551317,0.00164678319419022,0.011934220746865,0.00193422074686502,0.00162517676956957,0.0116251767695696,0.00162517676956957
393,0.000983382167132689,0.000983382167132689,0.000983382167132689,-0.00411599517458943,-0.00411599517458943,0.0358840048254106,0.000996617686507385,-0.0390047493425013,0.000995250657498684,0.000983382167132689,-0.0390166178328673,0.000983382167132688,0.0015958760143529,0.0015958760143529,0.0015958760143529,-0.00262335839913871,-0.00262335839913871,-0.0126233583991387,0.0016174827480048,0.0119049203006796,0.0019049203006796,0.0015958760143529,0.0115958760143529,0.0015958760143529
394,0.00096565250184143,0.00096565250184143,0.00096565250184143,-0.00413376180655377,-0.00413376180655377,0.0358662381934462,0.0009788882082086,-0.0390224788208001,0.0009775211791999,0.000965652501841431,-0.0390343474981586,0.000965652501841434,0.00156710353044329,0.00156710353044329,0.00156710353044329,-0.00265219087419812,-0.00265219087419812,-0.0126521908741981,0.00158871056755483,0.0118761481202296,0.00187614812022964,0.00156710353044329,0.0115671035304433,0.00156710353044329
395,0.000948242489521159,0.000948242489521159,0.000948242489521159,-0.00415120811906489,-0.00415120811906489,0.0358487918809351,0.000961478379509464,-0.0390398886494992,0.000960111350500767,0.000948242489521159,-0.0390517575104788,0.000948242489521162,0.00153884979349326,0.00153884979349326,0.00153884979349326,-0.00268050352070114,-0.00268050352070114,-0.0126805035207011,0.0015604571285933,0.0118478946812681,0.0018478946812681,0.00153884979349326,0.0115388497934933,0.00153884979349326
396,0.000931146367061282,0.000931146367061282,0.000931146367061282,-0.00416833988724958,-0.00416833988724958,0.0358316601127504,0.000944382437360167,-0.0390569845916485,0.000943015408351469,0.000931146367061282,-0.0390688536329387,0.000931146367061285,0.00151110545087242,0.00151110545087242,0.00151110545087242,-0.00270830571077858,-0.00270830571077858,-0.0127083057107786,0.00153271307858843,0.0118201506312632,0.00182015063126323,0.00151110545087242,0.0115111054508724,0.00151110545087242
397,0.000914358475255898,0.000914358475255898,0.000914358475255898,-0.00418516278211328,-0.00418516278211328,0.0358148372178867,0.000927594722614494,-0.0390737723063942,0.000926227693605793,0.000914358475255898,-0.0390856415247441,0.000914358475255901,0.00148386131857146,0.00148386131857146,0.00148386131857146,-0.00273560664758857,-0.00273560664758857,-0.0127356066475886,0.00150546923362779,0.0117929067863026,0.00179290678630259,0.00148386131857146,0.0114838613185715,0.00148386131857146
398,0.000897873256930472,0.000897873256930472,0.000897873256930472,-0.00420168237241733,-0.00420168237241733,0.0357983176275827,0.000911109678156522,-0.0390902573508522,0.000909742649147824,0.000897873256930472,-0.0391021267430695,0.00089787325693047,0.00145710837816211,0.00145710837816211,0.00145710837816211,-0.00276241536836296,-0.00276241536836296,-0.012762415368363,0.00147871657537823,0.011766154128053,0.00176615412805303,0.00145710837816211,0.0114571083781621,0.00145710837816211
399,0.000881685255102286,0.000881685255102286,0.000881685255102286,-0.00421790412652237,-0.00421790412652237,0.0357820958734776,0.000894921847061086,-0.0391064451819476,0.000893554818052388,0.000881685255102286,-0.0391183147448977,0.000881685255102287,0.00143083777381179,0.00143083777381179,0.00143083777381179,-0.00278874074739891,-0.00278874074739891,-0.0127887407473989,0.00145244624810055,0.0117398838007754,0.00173988380077536,0.00143083777381179,0.0114308377738118,0.00143083777381179
400,0.00086578911117405,0.00086578911117405,0.00086578911117405,-0.00423383341419845,-0.00423383341419845,0.0357661665858015,0.000879025870787413,-0.0391223411582213,0.000877658841778713,0.00086578911117405,-0.039134210888826,0.000865789111174048,0.00140504080935215,0.00140504080935215,0.00140504080935215,-0.00281459149899644,-0.00281459149899644,-0.0128145914989964,0.00142664955571814,0.0117140871083929,0.00171408710839294,0.00140504080935215,0.0114050408093521,0.00140504080935215
401,0.000850179563160088,0.000850179563160088,0.000850179563160088,-0.00424947550840259,-0.00424947550840259,0.0357505244915974,0.000863416487405323,-0.0391379505416034,0.000862049458396623,0.000850179563160088,-0.0391498204368399,0.000850179563160088,0.00137970894540041,0.00137970894540041,0.00137970894540041,-0.00283997618034309,-0.00283997618034309,-0.0128399761803431,0.00140131795893827,0.0116887555116131,0.00168875551161307,0.00137970894540041,0.0113797089454004,0.00137970894540041
402,0.000834851443944496,0.000834851443944496,0.000834851443944496,-0.00426483558702423,-0.00426483558702423,0.0357351644129758,0.000848088529853411,-0.0391532784991553,0.000846721500844715,0.000834851443944496,-0.0391651485560555,0.000834851443944497,0.00135483379653267,0.00135483379653267,0.00135483379653267,-0.00286490319434651,-0.00286490319434651,-0.0128649031943465,0.00137644307242549,0.0116638806251003,0.00166388062510029,0.00135483379653267,0.0113548337965327,0.00135483379653267
403,0.000819799679570714,0.000819799679570714,0.000819799679570714,-0.0042799187345992,-0.0042799187345992,0.0357200812654008,0.000833036924228631,-0.0391683301047801,0.000831669895219933,0.000819799679570714,-0.0391802003204293,0.000819799679570715,0.00133040712850812,0.00133040712850812,0.00133040712850812,-0.00288938079241607,-0.00288938079241607,-0.0128893807924161,0.00135201666202584,0.0116394542147006,0.00163945421470064,0.00133040712850812,0.0113304071285081,0.00133040712850812
404,0.000805019287561929,0.000805019287561929,0.000805019287561929,-0.00429472994399288,-0.00429472994399288,0.0357052700560071,0.000818256688106718,-0.039183110340902,0.00081688965909802,0.000805019287561929,-0.0391949807124381,0.00080501928756193,0.00130642085554333,0.00130642085554333,0.00130642085554333,-0.0029134170771942,-0.0029134170771942,-0.0129134170771942,0.00132803064204114,0.0116154681947159,0.00161546819471595,0.00130642085554333,0.0113064208555433,0.00130642085554333
405,0.00079050537527176,0.00079050537527176,0.00079050537527176,-0.00430927411805291,-0.00430927411805291,0.0356907258819471,0.000803742928892894,-0.0391976241001158,0.000802375899884196,0.00079050537527176,-0.0392094946247282,0.000790505375271762,0.00128286703763565,0.00128286703763565,0.00128286703763565,-0.0029370200052386,-0.0029370200052386,-0.0129370200052386,0.00130447707255252,0.0115919146252273,0.00159191462522732,0.00128286703763565,0.0112828670376357,0.00128286703763565
406,0.000776253138264682,0.000776253138264682,0.000776253138264682,-0.00432355607123215,-0.00432355607123215,0.0356764439287679,0.000789490842202306,-0.0392118761868064,0.000788123813193604,0.000776253138264682,-0.0392237468617353,0.000776253138264682,0.00125973787793491,0.00125973787793491,0.00125973787793491,-0.002960197389656,-0.002960197389656,-0.012960197389656,0.00128134815679202,0.0115687857094668,0.00156878570946683,0.00125973787793491,0.0112597378779349,0.00125973787793491
407,0.000762257858725649,0.000762257858725649,0.000762257858725649,-0.00433758053118237,-0.00433758053118237,0.0356624194688176,0.000775495710269666,-0.039225871318739,0.000774128681260963,0.000762257858725649,-0.0392377421412744,0.000762257858725648,0.00123702572016249,0.00123702572016249,0.00123702572016249,-0.00298295690268852,-0.00298295690268852,-0.0129829569026885,0.00125863623856177,0.0115460737912366,0.00154607379123657,0.00123702572016249,0.0112370257201625,0.00123702572016249
408,0.000748514903898389,0.000748514903898389,0.000748514903898389,-0.00435135214031922,-0.00435135214031922,0.0356486478596808,0.000761752900387564,-0.0392396141286211,0.00076038587137886,0.000748514903898389,-0.0392514850961016,0.000748514903898392,0.00121472304607688,0.00121472304607688,0.00121472304607688,-0.00300530607825333,-0.00300530607825333,-0.0130053060782533,0.00123633379969957,0.0115237713523744,0.00152377135237437,0.00121472304607688,0.0112147230460769,0.00121472304607688
409,0.000735019724551857,0.000735019724551857,0.000735019724551857,-0.00436487545735898,-0.00436487545735898,0.035635124542641,0.000748257863372933,-0.0392531091656358,0.000746890834364231,0.000735019724551857,-0.0392649802754481,0.000735019724551859,0.00119282247298502,0.00119282247298502,0.00119282247298502,-0.00302725231443654,-0.00302725231443654,-0.0130272523144365,0.0012144334575902,0.011501871010265,0.001501871010265,0.00119282247298502,0.011192822472985,0.00119282247298502
410,0.000721767853474334,0.000721767853474334,0.000721767853474334,-0.00437815495882759,-0.00437815495882759,0.0356218450411724,0.000735006132061171,-0.0392663608969475,0.000733639103052471,0.000721767853474334,-0.0392782321465257,0.000721767853474331,0.00117131675129843,0.00117131675129843,0.00117131675129843,-0.00304880287594215,-0.00304880287594215,-0.0130488028759422,0.00119292796272166,0.0114803655153965,0.00148036551539646,0.00117131675129843,0.0111713167512984,0.00117131675129843
411,0.00070875490399468,0.00070875490399468,0.00070875490399468,-0.00439119504054248,-0.00439119504054248,0.0356088049594575,0.000721993319827403,-0.0392793737091813,0.000720626290818704,0.00070875490399468,-0.0392912450960053,0.000708754903994684,0.00115019876213342,0.00115019876213342,0.00115019876213342,-0.00306996489649685,-0.00306996489649685,-0.0130699648964968,0.00117181019628534,0.0114592477489601,0.00145924774896014,0.00115019876213342,0.0111501987621334,0.00115019876213342
412,0.000695976568530246,0.000695976568530246,0.000695976568530246,-0.00440400001906767,-0.00440400001906767,0.0355959999809323,0.00070921511913441,-0.0392921519098743,0.000707848090125709,0.000695976568530246,-0.0393040234314698,0.000695976568530245,0.00112946151495463,0.00112946151495463,0.00112946151495463,-0.0030907453812114,-0.0030907453812114,-0.0130907453812114,0.0011510731678196,0.0114385107204944,0.0014385107204944,0.00112946151495463,0.0111294615149546,0.00112946151495463
413,0.000683428617160964,0.000683428617160964,0.000683428617160964,-0.0044165741331427,-0.0044165741331427,0.0355834258668573,0.00069666730010674,-0.039304699728902,0.000695300271098043,0.000683428617160964,-0.039316571382839,0.000683428617160961,0.00110909814526094,0.00110909814526094,0.00110909814526094,-0.00311115120889952,-0.00311115120889952,-0.0131111512088995,0.00113071001289572,0.0114181475655705,0.00141814756557052,0.00110909814526094,0.0111090981452609,0.00110909814526094
414,0.00067110689622915,0.00067110689622915,0.00067110689622915,-0.00442892154508571,-0.00442892154508571,0.0355710784549143,0.000684345709130514,-0.0393170213198782,0.000682978680121814,0.00067110689622915,-0.0393288931037708,0.000671106896229151,0.00108910191231321,0.00108910191231321,0.00108910191231321,-0.00313118913435493,-0.00313118913435493,-0.0131311891343549,0.00111071399084565,0.0113981515435205,0.00139815154352046,0.00108910191231321,0.0110891019123132,0.00108910191231321
415,0.000659007326964546,0.000659007326964546,0.000659007326964546,-0.00444104634217126,-0.00444104634217126,0.0355589536578287,0.000672246267478493,-0.0393291207615302,0.000670879238469792,0.000659007326964546,-0.0393409926730355,0.000659007326964549,0.00106946619690291,0.00106946619690291,0.00106946619690291,-0.00315086579058731,-0.00315086579058731,-0.0131508657905873,0.00109107848253069,0.0113785160352055,0.00137851603520549,0.00106946619690291,0.0110694661969029,0.00106946619690291
416,0.000647125904134156,0.000647125904134156,0.000647125904134156,-0.00445295253798334,-0.00445295253798334,0.0355470474620167,0.000660364969959925,-0.0393410020590488,0.000658997940951221,0.000647125904134156,-0.0393528740958658,0.000647125904134155,0.00105018449916103,0.00105018449916103,0.00105018449916103,-0.00317018769101803,-0.00317018769101803,-0.013170187691018,0.00107179698815037,0.0113592345408252,0.00135923454082518,0.00105018449916103,0.011050184499161,0.00105018449916103
417,0.000635458694716423,0.000635458694716423,0.000635458694716423,-0.00446464407374391,-0.00446464407374391,0.0355353559262561,0.000648697883594732,-0.039352669145414,0.000647330854586028,0.000635458694716423,-0.0393645413052836,0.000635458694716422,0.00103125043640648,0.00103125043640648,0.00103125043640648,-0.00318916123163617,-0.00318916123163617,-0.0131891612316362,0.00105286312509092,0.0113403006777657,0.00134030067776573,0.00103125043640648,0.0110312504364065,0.00103125043640648
418,0.000624001836599305,0.000624001836599305,0.000624001836599305,-0.00447612481961759,-0.00447612481961759,0.0355238751803824,0.000637241146311608,-0.0393641258826971,0.000635874117302905,0.000624001836599306,-0.0393759981634007,0.000624001836599303,0.00101265774103327,0.00101265774103327,0.00101265774103327,-0.00320779269311581,-0.00320779269311581,-0.0132077926931158,0.00103427062581245,0.0113217081784872,0.00132170817848725,0.00101265774103327,0.0110126577410333,0.00101265774103327
419,0.000612751537301836,0.000612751537301836,0.000612751537301836,-0.00448739857599276,-0.00448739857599276,0.0355126014240072,0.000625990965669582,-0.0393753760633391,0.000624623936660879,0.000612751537301837,-0.0393872484626982,0.000612751537301837,0.000994400258435762,0.000994400258435762,0.000994400258435762,-0.00322608824289503,-0.00322608824289503,-0.013226088242895,0.00101601333577424,0.011303450888449,0.00130345088844904,0.000994400258435762,0.0109944002584358,0.000994400258435762
420,0.000601704072718721,0.000601704072718721,0.000601704072718721,-0.00449846907473951,-0.00449846907473951,0.0355015309252605,0.000614943617602639,-0.0393864234114061,0.000613576588593935,0.000601704072718721,-0.0393982959272813,0.000601704072718721,0.000976471944971412,0.000976471944971412,0.000976471944971412,-0.0032440539372175,-0.0032440539372175,-0.0132440539372175,0.000998085211397475,0.0112855227640723,0.00128552276407228,0.000976471944971412,0.0109764719449714,0.000976471944971411
421,0.000590855785887574,0.000590855785887574,0.000590855785887574,-0.00450933998044508,-0.00450933998044508,0.0354906600195549,0.000604095445186962,-0.0393972715838217,0.000602728416178262,0.000590855785887574,-0.0394091442141124,0.000590855785887572,0.000958866865960139,0.000958866865960139,0.000958866865960139,-0.0032616957231372,-0.0032616957231372,-0.0132616957231372,0.000980480318064682,0.0112679178707395,0.00126791787073948,0.000958866865960139,0.0109588668659601,0.00095886686596014
422,0.000580203085778384,0.000580203085778384,0.000580203085778384,-0.00452001489162684,-0.00452001489162684,0.0354799851083732,0.000593442857430414,-0.0394079241715783,0.000592075828421711,0.000580203085778384,-0.0394197969142216,0.000580203085778386,0.000941579193719833,0.000941579193719833,0.000941579193719833,-0.00327901944048707,-0.00327901944048707,-0.0132790194404871,0.000963192828155206,0.01125063038083,0.00125063038083001,0.000941579193719834,0.0109415791937198,0.000941579193719833
423,0.000569742446104797,0.000569742446104797,0.000569742446104797,-0.0045304973419235,-0.0045304973419235,0.0354695026580765,0.000582982328083834,-0.0394183847009249,0.000581615299075133,0.000569742446104797,-0.0394302575538952,0.000569742446104797,0.000924603205637254,0.000924603205637254,0.000924603205637254,-0.00329603082381211,-0.00329603082381211,-0.0132960308238121,0.000946217019116165,0.011233654571791,0.00123365457179097,0.000924603205637254,0.0109246032056373,0.000924603205637253
424,0.000559470404156838,0.000559470404156838,0.000559470404156838,-0.00454079080126487,-0.00454079080126487,0.0354592091987351,0.000572710394473766,-0.0394286566345349,0.000571343365465063,0.000559470404156839,-0.0394405295958432,0.000559470404156839,0.000907933282273714,0.000907933282273714,0.000907933282273714,-0.00331273550426763,-0.00331273550426763,-0.0133127355042676,0.000929547271568139,0.0112169848242429,0.00121698482424294,0.000907933282273714,0.0109079332822737,0.000907933282273714
425,0.000549383559654677,0.000549383559654677,0.000549383559654677,-0.00455089867702042,-0.00455089867702042,0.0354491013229796,0.000562623656356242,-0.0394387433726525,0.000561256627347538,0.000549383559654677,-0.0394506164403453,0.000549383559654677,0.000891563905504922,0.000891563905504922,0.000891563905504922,-0.00332913901148331,-0.00332913901148331,-0.0133291390114833,0.000913178067445034,0.0112006156201198,0.00120061562011984,0.000891563905504922,0.0108915639055049,0.000891563905504923
426,0.000539478573623053,0.000539478573623053,0.000539478573623053,-0.00456082431512722,-0.00456082431512722,0.0354391756848728,0.000552718774791217,-0.0394486482542175,0.000551351745782518,0.000539478573623053,-0.0394605214263769,0.000539478573623055,0.000875489656694351,0.000875489656694351,0.000875489656694351,-0.00334524677539363,-0.00334524677539363,-0.0133452467753936,0.000897103988167475,0.0111845415408423,0.00118454154084228,0.000875489656694351,0.0108754896566944,0.00087548965669435
427,0.000529752167286002,0.000529752167286002,0.000529752167286002,-0.00457057100119755,-0.00457057100119755,0.0354294289988024,0.000542992471037308,-0.0394583745579714,0.000541625442028605,0.000529752167286002,-0.039470247832714,0.000529752167285999,0.000859705214899551,0.000859705214899551,0.000859705214899551,-0.0033610641280353,-0.0033610641280353,-0.0133610641280353,0.00088131971284913,0.0111687572655239,0.00116875726552393,0.000859705214899551,0.0108597052148996,0.000859705214899552
428,0.000520201120981506,0.000520201120981506,0.000520201120981506,-0.00458014196160649,-0.00458014196160649,0.0354198580383935,0.000533441525466456,-0.0394679255035422,0.000532074496457757,0.000520201120981506,-0.0394797988790185,0.000520201120981507,0.000844205355110796,0.000844205355110796,0.000844205355110796,-0.0033765963053123,-0.0033765963053123,-0.0133765963053123,0.00086582001653538,0.0111532575692102,0.00115325756921018,0.000844205355110796,0.0108442053551108,0.000844205355110796
429,0.000510822273095712,0.000510822273095712,0.000510822273095712,-0.0045895403645599,-0.0045895403645599,0.0354104596354401,0.000524062776498151,-0.0394773042525106,0.000522695747489449,0.000510822273095713,-0.0394891777269043,0.000510822273095714,0.000828984946521484,0.000828984946521484,0.000828984946521484,-0.00339184844872905,-0.00339184844872905,-0.013391848448729,0.000850599768473738,0.0111380373211485,0.00113803732114854,0.000828984946521484,0.0108289849465215,0.000828984946521484
430,0.000501612519016366,0.000501612519016366,0.000501612519016366,-0.00459876932114322,-0.00459876932114322,0.0354012306788568,0.000514853119552883,-0.0394865139094558,0.000513486090544184,0.000501612519016366,-0.0394983874809836,0.000501612519016363,0.000814038950829725,0.000814038950829725,0.000814038950829725,-0.00340682560709238,-0.00340682560709238,-0.0134068256070924,0.000835653930415452,0.0111230914830903,0.00112309148309025,0.000814038950829725,0.0108140389508297,0.000814038950829725
431,0.000492568810105113,0.000492568810105113,0.000492568810105113,-0.00460783188635127,-0.00460783188635127,0.0353921681136487,0.000505809506024451,-0.0394955575229842,0.000504442477015754,0.000492568810105113,-0.0395074311898949,0.000492568810105114,0.000799362420570548,0.000799362420570548,0.000799362420570548,-0.00342153273818283,-0.00342153273818283,-0.0134215327381828,0.00082097755494773,0.0111084151076225,0.00110841510762253,0.000799362420570548,0.0107993624205705,0.000799362420570549
432,0.000483688152688332,0.000483688152688332,0.000483688152688332,-0.00461673106009952,-0.00461673106009952,0.0353832689399005,0.000496928942270809,-0.0395044380867379,0.00049556191326211,0.000483688152688332,-0.0395163118473117,0.00048368815268833,0.000784950497478176,0.000784950497478176,0.000784950497478176,-0.00343597471039574,-0.00343597471039574,-0.0134359747103957,0.000806565783856037,0.0110940033365308,0.00109400333653084,0.000784950497478176,0.0107849504974782,0.000784950497478176
433,0.000474967607066159,0.000474967607066159,0.000474967607066159,-0.00462546978821718,-0.00462546978821718,0.0353745302117828,0.000488208488623097,-0.0395131585403856,0.000486841459614397,0.00047496760706616,-0.0395250323929338,0.000474967607066161,0.000770798410877832,0.000770798410877832,0.000770798410877832,-0.00345015630435283,-0.00345015630435283,-0.0134501563043528,0.00079241384651591,0.0110798513991907,0.00107985139919071,0.000770798410877833,0.0107707984108778,0.000770798410877833
434,0.000466404286539383,0.000466404286539383,0.000466404286539383,-0.00463405096342227,-0.00463405096342227,0.0353659490365777,0.000479645258412549,-0.0395217217705962,0.000478278229403849,0.000466404286539383,-0.0395335957134606,0.000466404286539386,0.000756901476106537,0.000756901476106537,0.000756901476106537,-0.00346408221448469,-0.00346408221448469,-0.0134640822144847,0.000778517058313779,0.0110659546109886,0.00106595461098858,0.000756901476106537,0.0107569014761065,0.000756901476106537
435,0.000457995356453878,0.000457995356453878,0.000457995356453878,-0.00464247742627923,-0.00464247742627923,0.0353575225737208,0.000471236417014935,-0.0395301306119938,0.000469869388006236,0.000457995356453878,-0.0395420046435461,0.000457995356453876,0.000743255092962375,0.000743255092962375,0.000743255092962375,-0.00347775705058474,-0.00347775705058474,-0.0134777570505847,0.000764870819096245,0.011052308371771,0.00105230837177105,0.000743255092962376,0.0107432550929624,0.000743255092962376
436,0.00044973803326227,0.00044973803326227,0.00044973803326227,-0.00465075196613917,-0.00465075196613917,0.0353492480338608,0.000462979180912241,-0.0395383878480965,0.000461612151903538,0.00044973803326227,-0.0395502619667377,0.000449738033262273,0.000729854744181729,0.000729854744181729,0.000729854744181729,-0.00349118533933517,-0.00349118533933517,-0.0134911853393352,0.000751470611647334,0.0110389081643221,0.00103890816432214,0.000729854744181729,0.0107298547441817,0.000729854744181729
437,0.000441629583602522,0.000441629583602522,0.000441629583602522,-0.00465887732206324,-0.00465887732206324,0.0353411226779368,0.000454870816771258,-0.0395464962122374,0.000453503787762558,0.000441629583602522,-0.0395583704163975,0.000441629583602519,0.000716695993943956,0.000716695993943956,0.000716695993943956,-0.00350437152580539,-0.00350437152580539,-0.0135043715258054,0.000738312000193188,0.011025749552868,0.00102574955286799,0.000716695993943956,0.010716695993944,0.000716695993943956
438,0.000433667323393126,0.000433667323393126,0.000433667323393126,-0.0046668561837293,-0.0046668561837293,0.0353331438162707,0.000446908640538784,-0.0395544583884699,0.000445541611530084,0.000433667323393126,-0.0395663326766069,0.000433667323393123,0.000703774486403034,0.000703774486403034,0.000703774486403034,-0.00351731997492345,-0.00351731997492345,-0.0135173199749234,0.000725390628933727,0.0110128281816085,0.00101282818160853,0.000703774486403035,0.010703774486403,0.000703774486403035
439,0.00042584861694461,0.00042584861694461,0.00042584861694461,-0.0046746911923223,-0.0046746911923223,0.0353253088076777,0.000439090016553148,-0.0395622770124556,0.00043772298754445,0.00042584861694461,-0.0395741513830554,0.000425848616944613,0.00069108594424568,0.00069108594424568,0.00069108594424568,-0.00353003497292089,-0.00353003497292089,-0.0135300349729209,0.000712702220600777,0.0110001397732756,0.00100013977327558,0.000691085944245681,0.0106910859442457,0.000691085944245681
440,0.000418170876087067,0.000418170876087067,0.000418170876087067,-0.00468238494140852,-0.00468238494140852,0.0353176150585915,0.00043141235667174,-0.039569954672337,0.000430045327663039,0.000418170876087067,-0.0395818291239129,0.000418170876087066,0.000678626167275456,0.000678626167275456,0.000678626167275456,-0.00354252072875165,-0.00354252072875165,-0.0135425207287516,0.000700242575042199,0.010987680127717,0.000987680127717003,0.000678626167275456,0.0106786261672755,0.000678626167275456
441,0.000410631559313413,0.000410631559313413,0.000410631559313413,-0.00468993997779412,-0.00468993997779412,0.0353100600222059,0.000423873119414279,-0.0395774939095944,0.000422506090405582,0.000410631559313413,-0.0395893684406866,0.000410631559313417,0.00066639103102241,0.00066639103102241,0.00066639103102241,-0.00355478137548526,-0.00355478137548526,-0.0135547813754853,0.000688007567831545,0.0109754451205063,0.000975445120506348,0.000666391031022411,0.0106663910310224,0.000666391031022411
442,0.000403228170938085,0.000403228170938085,0.000403228170938085,-0.00469735880236823,-0.00469735880236823,0.0353026411976318,0.000416469809121526,-0.0395848972198872,0.000415102780112822,0.000403228170938085,-0.0395967718290619,0.000403228170938089,0.000654376485377787,0.000654376485377787,0.000654376485377787,-0.00356682097167505,-0.00356682097167505,-0.013566820971675,0.000675993148902772,0.0109634307015776,0.000963430701577575,0.000654376485377788,0.0106543764853778,0.000654376485377788
443,0.000395958260270919,0.000395958260270919,0.000395958260270919,-0.00470464387093074,-0.00470464387093074,0.0352953561290693,0.000409199975129162,-0.0395921670538795,0.000407832946120464,0.000395958260270919,-0.0396040417397291,0.000395958260270918,0.000642578553253345,0.000642578553253345,0.000642578553253345,-0.00357864350270154,-0.00357864350270154,-0.0135786435027015,0.000664195341209585,0.0109516328938844,0.000951632893884389,0.000642578553253345,0.0106425785532533,0.000642578553253345
444,0.000388819420805911,0.000388819420805911,0.000388819420805911,-0.00471179759500526,-0.00471179759500526,0.0352882024049947,0.000402061210956565,-0.0395993058180521,0.000400694181947867,0.000388819420805911,-0.0396111805791941,0.00038881942080591,0.000630993329264851,0.000630993329264851,0.000630993329264851,-0.00359025288209177,-0.00359025288209177,-0.0135902528820918,0.000652610239408942,0.0109400477920837,0.000940047792083745,0.000630993329264851,0.0106309933292649,0.000630993329264851
445,0.000381809289424609,0.000381809289424609,0.000381809289424609,-0.0047188223426374,-0.0047188223426374,0.0352811776573626,0.000395051153510206,-0.0396063158754985,0.000393684124501505,0.000381809289424609,-0.0396181907105754,0.000381809289424606,0.000619616978439309,0.000619616978439309,0.000619616978439309,-0.00360165295281472,-0.00360165295281472,-0.0136016529528147,0.000641234008568293,0.0109286715612431,0.000928671561243096,0.00061961697843931,0.0106196169784393,0.00061961697843931
446,0.000374925545613869,0.000374925545613869,0.000374925545613869,-0.00472572043917859,-0.00472572043917859,0.0352742795608214,0.000388167482301418,-0.0396131995467073,0.000386800453292716,0.000374925545613869,-0.0396250744543861,0.000374925545613872,0.000608445734945499,0.000608445734945499,0.000608445734945499,-0.00361284748855344,-0.00361284748855344,-0.0136128474885534,0.000630062882896135,0.0109175004355709,0.000917500435570939,0.0006084457349455,0.0106084457349455,0.000608445734945499
447,0.000368165910697712,0.000368165910697712,0.000368165910697712,-0.00473249416805592,-0.00473249416805592,0.0352675058319441,0.000381407918678251,-0.0396199591103304,0.000380040889669551,0.000368165910697712,-0.0396318340893023,0.000368165910697708,0.000597475900847397,0.000597475900847397,0.000597475900847397,-0.00362384019495422,-0.00362384019495422,-0.0136238401949542,0.000619093164495446,0.0109065307171702,0.000906530717170249,0.000597475900847398,0.0105974759008474,0.000597475900847399
448,0.000361528147083028,0.000361528147083028,0.000361528147083028,-0.00473914577152789,-0.00473914577152789,0.0352608542284721,0.000374770225071197,-0.0396265968039375,0.000373403196062494,0.000361528147083029,-0.039638471852917,0.000361528147083026,0.000586703844880078,0.000586703844880078,0.000586703844880078,-0.00363463471085323,-0.00363463471085323,-0.0136346347108532,0.0006083212221396,0.0108957587748144,0.000895758774814404,0.000586703844880078,0.0105867038448801,0.000586703844880078
449,0.000355010057518886,0.000355010057518886,0.000355010057518886,-0.00474567745142677,-0.00474567745142677,0.0352543225485732,0.000368252204252498,-0.0396331148247562,0.000366885175243796,0.000355010057518886,-0.0396449899424811,0.000355010057518888,0.000576126001247679,0.000576126001247679,0.000576126001247679,-0.00364523460948108,-0.00364523460948108,-0.0136452346094811,0.000597743490070343,0.0108851810427451,0.000885181042745146,0.00057612600124768,0.0105761260012477,0.00057612600124768
